,YEAR,CONSTITUENCY,NAME,WINNER,PARTY,GENDER,VOTES,ELECTORS,VOTERS,VALID VOTES,TURNOUT,PREDICTED WINNER
20704,2011,COIMBATORE (SOUTH),9 LAZAR T,N,IND,M,313,200261,143369,143294,0.715910736488882,W
20705,2011,COIMBATORE (SOUTH),RAVI CM ALIAS RAVI,N,ATMK,M,259,200261,143369,143294,0.715910736488882,W
20706,2011,COIMBATORE (SOUTH),POGALUR PALANISAMY S,N,IND,M,251,200261,143369,143294,0.715910736488882,W
20707,2011,COIMBATORE (SOUTH),12 MURUGANM,N,IND,M,177,200261,143369,143294,0.715910736488882,W
20708,2011,COIMBATORE (SOUTH),13  BABURAJAN R,N,IND,M,158,200261,143369,143294,0.715910736488882,W
20709,2011,COIMBATORE (SOUTH),14  SIVARAJ V,N,IND,M,102,200261,143369,143294,0.715910736488882,W
20710,2011,SINGANALLUR,1 CHINNASAMY R,W,ADMK,M,89487,230350,159148,158903,0.6908964619057956,W
20711,2011,SINGANALLUR,2MAYURA S JAYAKUMAR,N,INC,M,55161,230350,159148,158903,0.6908964619057956,W
20711,2011,SINGANALLUR,2MAYURA S JAYAKUMAR,N,INC,M,55161,230350,159148,158903,0.6908964619057956,N
20712,2011,SINGANALLUR,3 RAJENDRAN R,N,BJP,M,8142,230350,159148,158903,0.6908964619057956,W
20713,2011,SINGANALLUR,4 DHANDAPANI P,N,LSP,M,1983,230350,159148,158903,0.6908964619057956,W
20714,2011,SINGANALLUR,5 VASHAN V V,N,IND,M,1663,230350,159148,158903,0.6908964619057956,W
20715,2011,SINGANALLUR,6 DEVARAJ  R,N,UMK,M,663,230350,159148,158903,0.6908964619057956,W
20716,2011,SINGANALLUR,7 AYYASWAMY S P,N,BSP,M,660,230350,159148,158903,0.6908964619057956,W
20717,2011,SINGANALLUR,8 KANAGARAJAN N,N,IND,M,350,230350,159148,158903,0.6908964619057956,W
20718,2011,SINGANALLUR,9 SARAVANAN K,N,IND,M,319,230350,159148,158903,0.6908964619057956,W
20719,2011,SINGANALLUR,10  RAJA SM,N,IND,M,299,230350,159148,158903,0.6908964619057956,W
20719,2011,SINGANALLUR,10  RAJA SM,N,IND,M,299,230350,159148,158903,0.6908964619057956,N
20720,2011,SINGANALLUR,SUNDARAJAN K,N,IND,M,176,230350,159148,158903,0.6908964619057956,W
20721,2011,KINATHUKADAVU,1 DAMODARAN S,W,ADMK,M,94123,214627,167715,167567,0.7814254497337241,W
20721,2011,KINATHUKADAVU,1 DAMODARAN S,W,ADMK,M,94123,214627,167715,167567,0.7814254497337241,W
20722,2011,KINATHUKADAVU,2M.KANNAPPAN,N,DMK,M,63857,214627,167715,167567,0.7814254497337241,W
20723,2011,KINATHUKADAVU,3 DHARMALINGAM K,N,BJP,M,4587,214627,167715,167567,0.7814254497337241,W
20724,2011,KINATHUKADAVU,4 ILANGO DR B,N,LSP,M,1737,214627,167715,167567,0.7814254497337241,W
20725,2011,KINATHUKADAVU,5 NAGARAJ S,N,IND,M,1592,214627,167715,167567,0.7814254497337241,W
20725,2011,KINATHUKADAVU,5 NAGARAJ S,N,IND,M,1592,214627,167715,167567,0.7814254497337241,N
20726,2011,KINATHUKADAVU,6MURUGANANTHAM K,N,IND,M,1069,214627,167715,167567,0.7814254497337241,W
20727,2011,KINATHUKADAVU,7 NOORMUHAMAD A,N,IND,M,602,214627,167715,167567,0.7814254497337241,W
20728,2011,POLLACHI,MuthukaruppannasamyM K,W,ADMK,M,81446,177052,141811,141747,0.8009567810586721,W
20729,2011,POLLACHI,2 NITHYANANDHAN. K,N,KNMK,M,51138,177052,141811,141747,0.8009567810586721,W
20729,2011,POLLACHI,2 NITHYANANDHAN. K,N,KNMK,M,51138,177052,141811,141747,0.8009567810586721,N
20730,2011,POLLACHI,3 RAGUNATHAN V K,N,BJP,M,3909,177052,141811,141747,0.8009567810586721,W
20731,2011,POLLACHI,4 KALIMUTHUM,N,BSP,M,1528,177052,141811,141747,0.8009567810586721,W
20732,2011,POLLACHI,5 PRAVEEN KUMAR. N,N,IND,M,1449,177052,141811,141747,0.8009567810586721,W
20733,2011,POLLACHI,6 ARUMUGAM. P. K,N,IND,M,1221,177052,141811,141747,0.8009567810586721,W
20734,2011,POLLACHI,7MANIMARAN K,N,IJK,M,1056,177052,141811,141747,0.8009567810586721,W
20735,2011,VALPARAI,1 ARUMUGHAMM,W,CPI,M,61171,162159,124480,124440,0.7676416356785624,W
20736,2011,VALPARAI,2 KOVAITHANGAM,N,INC,M,57750,162159,124480,124440,0.7676416356785624,W
20736,2011,VALPARAI,2 KOVAITHANGAM,N,INC,M,57750,162159,124480,124440,0.7676416356785624,W
20737,2011,VALPARAI,3MURUGESAN P,N,BJP,M,2273,162159,124480,124440,0.7676416356785624,W
20737,2011,VALPARAI,3MURUGESAN P,N,BJP,M,2273,162159,124480,124440,0.7676416356785624,N
20738,2011,VALPARAI,4 RANGASAMIM,N,IND,M,1912,162159,124480,124440,0.7676416356785624,W
20739,2011,VALPARAI,5 ARUMUGAMM,N,IND,M,787,162159,124480,124440,0.7676416356785624,W
20739,2011,VALPARAI,5 ARUMUGAMM,N,IND,M,787,162159,124480,124440,0.7676416356785624,N
20740,2011,VALPARAI,6 RAMACHANDRANM,N,BSP,M,547,162159,124480,124440,0.7676416356785624,W
20741,2011,UDUMALPET,1 POLLACHI JAYARAMAN. V,W,ADMK,M,95477,200450,156999,156845,0.7832327263656772,W
20742,2011,UDUMALPET,2 ILAMPARRITHI. T,N,KNMK,M,50917,200450,156999,156845,0.7832327263656772,W
20743,2011,UDUMALPET,3 VISWANATHAN.M,N,BJP,M,3817,200450,156999,156845,0.7832327263656772,W
20744,2011,UDUMALPET,4 VENKATACHALAM.M,N,IND,M,2403,200450,156999,156845,0.7832327263656772,W
20745,2011,UDUMALPET,5 JAYARAMAN. K,N,IND,M,1870,200450,156999,156845,0.7832327263656772,W
20746,2011,UDUMALPET,6MOHANRAJ. R.S.,N,IND,M,1496,200450,156999,156845,0.7832327263656772,W
20747,2011,UDUMALPET,7 VELUSAMY.P,N,BSP,M,865,200450,156999,156845,0.7832327263656772,W
20747,2011,UDUMALPET,7 VELUSAMY.P,N,BSP,M,865,200450,156999,156845,0.7832327263656772,N
20748,2011,MADATHUKULAM,1 C.SHANMUGAVELU,W,ADMK,M,78622,176351,143730,143703,0.8150223134544176,W
20749,2011,MADATHUKULAM,2M.P. SAMINATHAN,N,DMK,M,58953,176351,143730,143703,0.8150223134544176,W
20749,2011,MADATHUKULAM,2M.P. SAMINATHAN,N,DMK,M,58953,176351,143730,143703,0.8150223134544176,W
20750,2011,MADATHUKULAM,3 D.VARADHARAJAN,N,IND,M,1742,176351,143730,143703,0.8150223134544176,W
20751,2011,MADATHUKULAM,4 R. VIJAYARAGAVAN,N,BJP,M,1166,176351,143730,143703,0.8150223134544176,W
20752,2011,MADATHUKULAM,5 P.NANDAKUMAR,N,IND,M,946,176351,143730,143703,0.8150223134544176,W
20753,2011,MADATHUKULAM,6 S.SADAYAPPAN,N,IND,M,739,176351,143730,143703,0.8150223134544176,W
20754,2011,MADATHUKULAM,7 S.RADHAKRISHNAN,N,BSP,M,598,176351,143730,143703,0.8150223134544176,W
20755,2011,MADATHUKULAM,8 N.THANGAVEL,N,IND,M,289,176351,143730,143703,0.8150223134544176,W
20756,2011,MADATHUKULAM,9 P. SUBRAMANIAM,N,IND,M,289,176351,143730,143703,0.8150223134544176,W
20756,2011,MADATHUKULAM,9 P. SUBRAMANIAM,N,IND,M,289,176351,143730,143703,0.8150223134544176,N
20757,2011,MADATHUKULAM,10  T. SAMINATHAN,N,IND,M,218,176351,143730,143703,0.8150223134544176,W
20758,2011,MADATHUKULAM,M. KANDHASAMY,N,IND,M,141,176351,143730,143703,0.8150223134544176,W
20759,2011,PALANI,"1 VENUGOPALU. K.S.N,",W,ADMK,M,82051,209823,169994,169884,0.8101781024959133,W
20759,2011,PALANI,"1 VENUGOPALU. K.S.N,",W,ADMK,M,82051,209823,169994,169884,0.8101781024959133,W
20760,2011,PALANI,2 SENTHILKUMAR. I.P,N,DMK,M,80297,209823,169994,169884,0.8101781024959133,W
20761,2011,PALANI,"3 DEENADAYALAN,K",N,BJP,M,1745,209823,169994,169884,0.8101781024959133,W
20762,2011,PALANI,"4 VENGUDUSAMY.A,",N,IND,M,1442,209823,169994,169884,0.8101781024959133,W
20763,2011,PALANI,"5 SIVAKUMAR.R ,",N,IND,M,1066,209823,169994,169884,0.8101781024959133,W
20764,2011,PALANI,6 JAYACHANDHERAN.P,N,LJP,M,884,209823,169994,169884,0.8101781024959133,W
20764,2011,PALANI,6 JAYACHANDHERAN.P,N,LJP,M,884,209823,169994,169884,0.8101781024959133,N
20765,2011,PALANI,"7 THAYAR SULTHAN,K",N,BSP,M,547,209823,169994,169884,0.8101781024959133,W
20765,2011,PALANI,"7 THAYAR SULTHAN,K",N,BSP,M,547,209823,169994,169884,0.8101781024959133,N
20766,2011,PALANI,"8 SELVAKUMAR.R,",N,IND,M,433,209823,169994,169884,0.8101781024959133,W
20767,2011,PALANI,9 LATHA.T,N,IND,F,290,209823,169994,169884,0.8101781024959133,W
20768,2011,PALANI,10  NAGETHINRAN. G.,N,IND,M,262,209823,169994,169884,0.8101781024959133,W
20769,2011,PALANI,"CHINNARAJ.K,",N,IND,M,251,209823,169994,169884,0.8101781024959133,W
20770,2011,PALANI,12  ESWARAN.N,N,IND,M,224,209823,169994,169884,0.8101781024959133,W
20771,2011,PALANI,13  KANNAN.A.C,N,IND,M,160,209823,169994,169884,0.8101781024959133,W
20772,2011,PALANI,14  ANBARASAN.A,N,IND,M,151,209823,169994,169884,0.8101781024959133,W
20773,2011,PALANI,15  ELANGOVAN. N.V,N,IND,M,81,209823,169994,169884,0.8101781024959133,W
20774,2011,ODDANCHATRAM,1 SAKKARAPANI.R,W,DMK,M,87743,195975,168845,168785,0.8615639749968108,W
20775,2011,ODDANCHATRAM,2 BAALASUBRAMANI. P,N,ADMK,M,72810,195975,168845,168785,0.8615639749968108,W
20775,2011,ODDANCHATRAM,2 BAALASUBRAMANI. P,N,ADMK,M,72810,195975,168845,168785,0.8615639749968108,W
20776,2011,ODDANCHATRAM,"3 VELKUMAR.P,",N,IND,M,3092,195975,168845,168785,0.8615639749968108,W
20777,2011,ODDANCHATRAM,4 PALANISAMY.S.K,N,BJP,M,1708,195975,168845,168785,0.8615639749968108,W
20778,2011,ODDANCHATRAM,"5 PITCHAIMUTHU. R,",N,BSP,M,744,195975,168845,168785,0.8615639749968108,W
20779,2011,ODDANCHATRAM,6 CHELLAMUTHU. K,N,IND,M,672,195975,168845,168785,0.8615639749968108,W
20779,2011,ODDANCHATRAM,6 CHELLAMUTHU. K,N,IND,M,672,195975,168845,168785,0.8615639749968108,N
20780,2011,ODDANCHATRAM,7 GURUSAMY.S,N,IND,M,567,195975,168845,168785,0.8615639749968108,W
20781,2011,ODDANCHATRAM,"8 VIJAYASUNDARAM. A,",N,IND,M,432,195975,168845,168785,0.8615639749968108,W
20782,2011,ODDANCHATRAM,"9 CHINNARAJA. D,",N,IND,M,313,195975,168845,168785,0.8615639749968108,W
20783,2011,ODDANCHATRAM,10  KANNAPPAN.K,N,IJK,M,228,195975,168845,168785,0.8615639749968108,W
20784,2011,ODDANCHATRAM,SHANMUGAVEL. P.,N,IND,M,135,195975,168845,168785,0.8615639749968108,W
20785,2011,ODDANCHATRAM,12  SIVAPRAKASAM. K.,N,IND,M,129,195975,168845,168785,0.8615639749968108,W
20786,2011,ODDANCHATRAM,"13  ARUMUGAM. C,",N,IND,M,110,195975,168845,168785,0.8615639749968108,W
20787,2011,ODDANCHATRAM,"14  KARUPPUCHAMY.C,",N,IND,M,102,195975,168845,168785,0.8615639749968108,W
20787,2011,ODDANCHATRAM,"14  KARUPPUCHAMY.C,",N,IND,M,102,195975,168845,168785,0.8615639749968108,N
20788,2011,ATHOOR,1 PERIYASAMY.I,W,DMK,M,112751,226859,190080,189245,0.8378772717855584,W
20789,2011,ATHOOR,2 BALASUBRAMANI.S,N,DMDK,M,58819,226859,190080,189245,0.8378772717855584,W
20790,2011,ATHOOR,"3 BALASUBRAMANI. S,",N,IND,M,6685,226859,190080,189245,0.8378772717855584,W
20791,2011,ATHOOR,4 RAJA.T,N,IND,M,3207,226859,190080,189245,0.8378772717855584,W
20792,2011,ATHOOR,5 BHARANIDHARAN.J.,N,BJP,M,2233,226859,190080,189245,0.8378772717855584,W
20793,2011,ATHOOR,"6 RAMAMOORTHY.K,",N,IND,M,1384,226859,190080,189245,0.8378772717855584,W
20793,2011,ATHOOR,"6 RAMAMOORTHY.K,",N,IND,M,1384,226859,190080,189245,0.8378772717855584,N
20794,2011,ATHOOR,"7 RAJA. B,",N,BSP,M,1191,226859,190080,189245,0.8378772717855584,W
20795,2011,ATHOOR,8 ILANCHELIAN.M.,N,IJK,M,799,226859,190080,189245,0.8378772717855584,W
20796,2011,ATHOOR,9 PALANISAMY.K,N,IND,M,591,226859,190080,189245,0.8378772717855584,W
20797,2011,ATHOOR,"10 MURUGANANTHAM.M,",N,IND,M,581,226859,190080,189245,0.8378772717855584,W
20798,2011,ATHOOR,"ALAGUPANDIAN.R,",N,IND,M,501,226859,190080,189245,0.8378772717855584,W
20798,2011,ATHOOR,"ALAGUPANDIAN.R,",N,IND,M,501,226859,190080,189245,0.8378772717855584,N
20799,2011,ATHOOR,"12  PRABHAHAR.C,",N,IND,M,308,226859,190080,189245,0.8378772717855584,W
20800,2011,ATHOOR,"13  SANKAR.J.L.,",N,IND,M,195,226859,190080,189245,0.8378772717855584,W
20800,2011,ATHOOR,"13  SANKAR.J.L.,",N,IND,M,195,226859,190080,189245,0.8378772717855584,N
20801,2011,NILAKOTTAI,1 RAMASAMY.A,W,PT,M,75124,181623,143485,143243,0.7900155817269839,W
20802,2011,NILAKOTTAI,2 RAJANGAM.K.,N,INC,M,50410,181623,143485,143243,0.7900155817269839,W
20802,2011,NILAKOTTAI,2 RAJANGAM.K.,N,INC,M,50410,181623,143485,143243,0.7900155817269839,W
20803,2011,NILAKOTTAI,3 JOHNPANDIAN.B,N,TMMK,M,6882,181623,143485,143243,0.7900155817269839,W
20804,2011,NILAKOTTAI,CHINNAPPAN @ RAJENDRAN.,N,BJP,M,3952,181623,143485,143243,0.7900155817269839,W
20805,2011,NILAKOTTAI,5 SELVARAJ.S,N,LJP,M,2440,181623,143485,143243,0.7900155817269839,W
20806,2011,NILAKOTTAI,"6 SIVAKUMAR.S,",N,IND,M,1869,181623,143485,143243,0.7900155817269839,W
20807,2011,NILAKOTTAI,"7 SIVABALAN, T",N,IJK,M,1669,181623,143485,143243,0.7900155817269839,W
20808,2011,NILAKOTTAI,8 PITCHAIAMMAL.P,N,BSP,F,897,181623,143485,143243,0.7900155817269839,W
20809,2011,NATHAM,1 VISWANATHAN.R.,W,ADMK,M,94947,207464,176344,176251,0.8499980719546524,W
20809,2011,NATHAM,1 VISWANATHAN.R.,W,ADMK,M,94947,207464,176344,176251,0.8499980719546524,W
20810,2011,NATHAM,2 VIJAYAN.K,N,DMK,M,41858,207464,176344,176251,0.8499980719546524,W
20811,2011,NATHAM,3 ANDI AMBALAM.M.A,N,IND,M,29834,207464,176344,176251,0.8499980719546524,W
20812,2011,NATHAM,"4 DURAI.K,",N,IND,M,1870,207464,176344,176251,0.8499980719546524,W
20813,2011,NATHAM,VENKATESAN.G.,N,IND,M,1038,207464,176344,176251,0.8499980719546524,W
20813,2011,NATHAM,VENKATESAN.G.,N,IND,M,1038,207464,176344,176251,0.8499980719546524,N
20814,2011,NATHAM,KUTTIYAN.C.,N,BJP,M,980,207464,176344,176251,0.8499980719546524,W
20815,2011,NATHAM,JEYACHANDRAN.R,N,IND,M,834,207464,176344,176251,0.8499980719546524,W
20815,2011,NATHAM,JEYACHANDRAN.R,N,IND,M,834,207464,176344,176251,0.8499980719546524,N
20816,2011,NATHAM,MOHAMEDMEERAN.M,N,IND,M,735,207464,176344,176251,0.8499980719546524,W
20817,2011,NATHAM,PACKIARAJ.M,N,BSP,M,644,207464,176344,176251,0.8499980719546524,W
20818,2011,NATHAM,PANCHAVARNAM.A,N,IND,F,587,207464,176344,176251,0.8499980719546524,W
20819,2011,NATHAM,ARUL SELVAN.C,N,IND,M,483,207464,176344,176251,0.8499980719546524,W
20820,2011,NATHAM,ALAGAN.P,N,IND,M,439,207464,176344,176251,0.8499980719546524,W
20821,2011,NATHAM,"SUBRAMANI.S,",N,IND,M,332,207464,176344,176251,0.8499980719546524,W
20822,2011,NATHAM,ANANDAN.S,N,IND,M,313,207464,176344,176251,0.8499980719546524,W
20823,2011,NATHAM,TAMILSELVI.S,N,IND,F,257,207464,176344,176251,0.8499980719546524,W
20824,2011,NATHAM,SHEIKMOHAMED TAJUDEEN,N,IND,M,255,207464,176344,176251,0.8499980719546524,W
20825,2011,NATHAM,MURUGESAN. C.K,N,IND,M,246,207464,176344,176251,0.8499980719546524,W
20825,2011,NATHAM,MURUGESAN. C.K,N,IND,M,246,207464,176344,176251,0.8499980719546524,N
20826,2011,NATHAM,VALLINATHAN.K,N,IND,M,212,207464,176344,176251,0.8499980719546524,W
20827,2011,NATHAM,SAKTHIVEL.T,N,IND,M,206,207464,176344,176251,0.8499980719546524,W
20827,2011,NATHAM,SAKTHIVEL.T,N,IND,M,206,207464,176344,176251,0.8499980719546524,N
20828,2011,NATHAM,MANIKANDAN.P,N,IND,M,181,207464,176344,176251,0.8499980719546524,W
20829,2011,DINDIGUL,1 BALABHARATHI.K.,W,CPM,F,86932,192479,147928,147805,0.7685409836917274,W
20829,2011,DINDIGUL,1 BALABHARATHI.K.,W,CPM,F,86932,192479,147928,147805,0.7685409836917274,W
20830,2011,DINDIGUL,2 PAUL BASKAR .J,N,PMK,M,47817,192479,147928,147805,0.7685409836917274,W
20831,2011,DINDIGUL,3 BOSE. P.G.,N,BJP,M,5761,192479,147928,147805,0.7685409836917274,W
20832,2011,DINDIGUL,4 GANESAN V,N,ABHM,M,2014,192479,147928,147805,0.7685409836917274,W
20833,2011,DINDIGUL,5 PALANICHAMY.M,N,IND,M,1107,192479,147928,147805,0.7685409836917274,W
20833,2011,DINDIGUL,5 PALANICHAMY.M,N,IND,M,1107,192479,147928,147805,0.7685409836917274,N
20834,2011,DINDIGUL,6MUTHUVEERAN.M.,N,RSP,M,945,192479,147928,147805,0.7685409836917274,W
20834,2011,DINDIGUL,6MUTHUVEERAN.M.,N,RSP,M,945,192479,147928,147805,0.7685409836917274,N
20835,2011,DINDIGUL,"7 BASKARAN.P,",N,BSP,M,711,192479,147928,147805,0.7685409836917274,W
20836,2011,DINDIGUL,8 NAGENDHARAN. S.,N,IJK,M,586,192479,147928,147805,0.7685409836917274,W
20837,2011,DINDIGUL,"9 NAGOORGANI.M,",N,IND,M,502,192479,147928,147805,0.7685409836917274,W
20838,2011,DINDIGUL,10  ABUTHAHIR.A,N,IND,M,271,192479,147928,147805,0.7685409836917274,W
20839,2011,DINDIGUL,NAGAKANNIGA.A,N,IND,F,270,192479,147928,147805,0.7685409836917274,W
20840,2011,DINDIGUL,"12  SELVARAJ.I,",N,AIJMK,M,258,192479,147928,147805,0.7685409836917274,W
20840,2011,DINDIGUL,"12  SELVARAJ.I,",N,AIJMK,M,258,192479,147928,147805,0.7685409836917274,N
20841,2011,DINDIGUL,13  GRACIMESRALLO.S,N,IND,F,241,192479,147928,147805,0.7685409836917274,W
20842,2011,DINDIGUL,14  AROCKIA SAMY. P,N,PB,M,232,192479,147928,147805,0.7685409836917274,W
20843,2011,DINDIGUL,15  KARTHIKEYAN.S,N,IND,M,158,192479,147928,147805,0.7685409836917274,W
20843,2011,DINDIGUL,15  KARTHIKEYAN.S,N,IND,M,158,192479,147928,147805,0.7685409836917274,N
20844,2011,VEDASANDUR,1 PALANICHAMY. S.,W,ADMK,M,104511,211823,168874,168772,0.7972410927991767,W
20845,2011,VEDASANDUR,2 DHANDAPANI.M.,N,INC,M,53799,211823,168874,168772,0.7972410927991767,W
20846,2011,VEDASANDUR,3 VARATHARAJ. P,N,IND,M,2018,211823,168874,168772,0.7972410927991767,W
20847,2011,VEDASANDUR,"4 RAJAN.N,",N,IND,M,1643,211823,168874,168772,0.7972410927991767,W
20848,2011,VEDASANDUR,5 PALANICHAMY.M.,N,BSP,M,1640,211823,168874,168772,0.7972410927991767,W
20848,2011,VEDASANDUR,5 PALANICHAMY.M.,N,BSP,M,1640,211823,168874,168772,0.7972410927991767,N
20849,2011,VEDASANDUR,"6 RAMAN.M,",N,BJP,M,1635,211823,168874,168772,0.7972410927991767,W
20850,2011,VEDASANDUR,7 LAKSHMI.R,N,IND,F,1259,211823,168874,168772,0.7972410927991767,W
20851,2011,VEDASANDUR,8 BALASUBRAMANI.P,N,IND,M,668,211823,168874,168772,0.7972410927991767,W
20852,2011,VEDASANDUR,"9 GOVINDARAJ. T.V,",N,IND,M,338,211823,168874,168772,0.7972410927991767,W
20853,2011,VEDASANDUR,10  KALAICHELVAN.V,N,PB,M,300,211823,168874,168772,0.7972410927991767,W
20854,2011,VEDASANDUR,PERIYASAMY. J.P.,N,IND,M,277,211823,168874,168772,0.7972410927991767,W
20855,2011,VEDASANDUR,12  SIVARAJ.R.,N,IND,M,267,211823,168874,168772,0.7972410927991767,W
20856,2011,VEDASANDUR,13  DHAYALAN.D.,N,LJP,M,209,211823,168874,168772,0.7972410927991767,W
20857,2011,VEDASANDUR,14  SELVARAJ.V,N,IND,M,208,211823,168874,168772,0.7972410927991767,W
20858,2011,ARAVAKURICHI,1 PALLANISHAMY.K.C,W,DMK,M,72831,170483,146509,146509,0.859376008165037,W
20859,2011,ARAVAKURICHI,2 SENTHILNATHAN.V,N,ADMK,M,68290,170483,146509,146509,0.859376008165037,W
20860,2011,ARAVAKURICHI,3 VIJAYAKUMAR.R,N,IND,M,1530,170483,146509,146509,0.859376008165037,W
20861,2011,ARAVAKURICHI,4 JAGADEESAN.N,N,IND,M,1355,170483,146509,146509,0.859376008165037,W
20862,2011,ARAVAKURICHI,5MARIMUTHU.C,N,BSP,M,779,170483,146509,146509,0.859376008165037,W
20863,2011,ARAVAKURICHI,6 RAMASAMY.V,N,IND,M,370,170483,146509,146509,0.859376008165037,W
20864,2011,ARAVAKURICHI,7MOHAMED IQBAL.H,N,IND,M,326,170483,146509,146509,0.859376008165037,W
20865,2011,ARAVAKURICHI,8 SHANMUGAM.S,N,JD(U),M,180,170483,146509,146509,0.859376008165037,W
20866,2011,ARAVAKURICHI,9 KANNAN.R,N,IND,M,161,170483,146509,146509,0.859376008165037,W
20867,2011,ARAVAKURICHI,10 MURUGANANDAM.L.K,N,IND,M,139,170483,146509,146509,0.859376008165037,W
20868,2011,ARAVAKURICHI,INDIRAMOORTHY.V,N,IND,M,106,170483,146509,146509,0.859376008165037,W
20868,2011,ARAVAKURICHI,INDIRAMOORTHY.V,N,IND,M,106,170483,146509,146509,0.859376008165037,N
20869,2011,ARAVAKURICHI,12  THIJIENDRAN.R,N,IND,M,93,170483,146509,146509,0.859376008165037,W
20870,2011,ARAVAKURICHI,13  SUSINTHARAMOORTHY.P,N,IND,M,92,170483,146509,146509,0.859376008165037,W
20871,2011,ARAVAKURICHI,14 MUTHUKUMAR.G,N,IND,M,91,170483,146509,146509,0.859376008165037,W
20872,2011,ARAVAKURICHI,15  THIRUKKUMAR.V,N,IND,M,86,170483,146509,146509,0.859376008165037,W
20872,2011,ARAVAKURICHI,15  THIRUKKUMAR.V,N,IND,M,86,170483,146509,146509,0.859376008165037,N
20873,2011,ARAVAKURICHI,16  SENTHILKUMAR.N,N,IND,M,80,170483,146509,146509,0.859376008165037,W
20874,2011,KARUR,"1 SENTHIL BALAJI, V.",W,ADMK,M,99738,194257,163324,163031,0.8407624950452236,W
20875,2011,KARUR,"JOTHIMANI, S.",N,INC,F,55593,194257,163324,163031,0.8407624950452236,W
20876,2011,KARUR,"SIVAMANI, S.",N,BJP,M,2417,194257,163324,163031,0.8407624950452236,W
20877,2011,KARUR,"ASHOKKUMAR, B.",N,PPIS,M,681,194257,163324,163031,0.8407624950452236,W
20878,2011,KARUR,"AADHIKRISHNAN, P.",N,BSP,M,620,194257,163324,163031,0.8407624950452236,W
20879,2011,KARUR,"LOGANATHAN,M.",N,IND,M,610,194257,163324,163031,0.8407624950452236,W
20880,2011,KARUR,"SENTHIL KUMAR, P.",N,IND,M,522,194257,163324,163031,0.8407624950452236,W
20881,2011,KARUR,"VEERAMANI, T.",N,IND,M,480,194257,163324,163031,0.8407624950452236,W
20882,2011,KARUR,"VENUGOPAL, T.",N,IND,M,433,194257,163324,163031,0.8407624950452236,W
20883,2011,KARUR,"PREMKUMAR, C.",N,IND,M,393,194257,163324,163031,0.8407624950452236,W
20884,2011,KARUR,"PERIYASAMY, K.M.",N,IJK,M,371,194257,163324,163031,0.8407624950452236,W
20885,2011,KARUR,"PACHAIAPPAN,M.",N,IND,M,223,194257,163324,163031,0.8407624950452236,W
20886,2011,KARUR,"MANIVEL, R.",N,IND,M,156,194257,163324,163031,0.8407624950452236,W
20887,2011,KARUR,"VASANTHARAJ, B.",N,IND,M,138,194257,163324,163031,0.8407624950452236,W
20888,2011,KARUR,"SELVARAJ, S.",N,IND,M,129,194257,163324,163031,0.8407624950452236,W
20889,2011,KARUR,"SHANMUGAM, K.S.",N,IND,M,129,194257,163324,163031,0.8407624950452236,W
20890,2011,KARUR,"RATHINAM,M.",N,IND,M,125,194257,163324,163031,0.8407624950452236,W
20891,2011,KARUR,"VIJAY, J.",N,IND,M,97,194257,163324,163031,0.8407624950452236,W
20892,2011,KARUR,"SRINIVASAN,M.",N,IND,M,95,194257,163324,163031,0.8407624950452236,W
20893,2011,KARUR,SEENIVASAN.N,N,IND,M,81,194257,163324,163031,0.8407624950452236,W
20893,2011,KARUR,SEENIVASAN.N,N,IND,M,81,194257,163324,163031,0.8407624950452236,N
20894,2011,KRISHNARAYAPURAM,1 KAMARAJ.S,W,ADMK,M,83145,174944,151756,151699,0.8674547283702213,W
20895,2011,KRISHNARAYAPURAM,2 KAMARAJ.P,N,DMK,M,60636,174944,151756,151699,0.8674547283702213,W
20896,2011,KRISHNARAYAPURAM,3 SENTHILKUMAR.V,N,IND,M,2300,174944,151756,151699,0.8674547283702213,W
20897,2011,KRISHNARAYAPURAM,4 SUDHAKAR.K,N,IND,M,1194,174944,151756,151699,0.8674547283702213,W
20898,2011,KRISHNARAYAPURAM,5 GANESAN.P,N,IND,M,1093,174944,151756,151699,0.8674547283702213,W
20899,2011,KRISHNARAYAPURAM,6 SANGAN.K,N,BSP,M,832,174944,151756,151699,0.8674547283702213,W
20900,2011,KRISHNARAYAPURAM,7 SUBRAMANIAM.C,N,BJP,M,801,174944,151756,151699,0.8674547283702213,W
20901,2011,KRISHNARAYAPURAM,8 SAKTHIVEL.C,N,IND,M,404,174944,151756,151699,0.8674547283702213,W
20901,2011,KRISHNARAYAPURAM,8 SAKTHIVEL.C,N,IND,M,404,174944,151756,151699,0.8674547283702213,N
20902,2011,KRISHNARAYAPURAM,9 SARATHI.E,N,IND,M,397,174944,151756,151699,0.8674547283702213,W
20903,2011,KRISHNARAYAPURAM,10  ANJALIDEVI.P,N,IJK,F,341,174944,151756,151699,0.8674547283702213,W
20904,2011,KRISHNARAYAPURAM,ARUNAGIRI@,N,ABHM,M,201,174944,151756,151699,0.8674547283702213,W
20905,2011,KRISHNARAYAPURAM,12  ANNADURAI.N,N,IND,M,179,174944,151756,151699,0.8674547283702213,W
20906,2011,KRISHNARAYAPURAM,13  RATHINAM.B,N,PPIS,M,176,174944,151756,151699,0.8674547283702213,W
20907,2011,KULITHALAI,1 PAPPASUNDARAM.A,W,ADMK,M,87459,179805,159718,159662,0.8882845304635577,W
